year	country	iso	ifs	pop	rgdpmad	rgdpbarro	rconsbarro	gdp	iy	cpi	ca	imports	exports	narrowm	money	stir	ltrate	hpnom	unemp	wage	debtgdp	revenue	expenditure	xrusd	tloans	tmort	thh	tbus	bdebt	lev	ltd	noncore	crisisJST	crisisJST_old	peg	peg_strict	peg_type	peg_base	JSTtrilemmaIV	eq_tr	housing_tr	bond_tr	bill_rate	rent_ipolated	housing_capgain_ipolated	housing_capgain	housing_rent_rtn	housing_rent_yd	eq_capgain	eq_dp	eq_capgain_interp	eq_tr_interp	eq_dp_interp	bond_rate	eq_div_rtn	capital_tr	risky_tr	safe_tr
1968	Ireland	IRL	178	2912.2	7379.95	25.658	32.7926	1401.716	0.226793	11.38836	-16.3	563.3	483.6	716.1977	1231.917	7.17	7.363543	7.382158	6.158849	5.882353	0.57492	393.5	374.9	0.455727	868.9057	87.74417	169.1683	699.7374	699.7374				0		1	1	PEG	USA																				
1969	Ireland	IRL	178	2925.2	7540.837	26.21736	34.52232	1618.449	0.252749	12.23201	-69.1	666.1	536.9	765.3872	1356.196	8.25	8.475756	8.201105	5.840288	6.691176	0.548859	463.1	444.2	0.452633	941.3826	98.53438	194.7311	746.6515	746.6514				0		1	1	PEG	USA																				
1970	Ireland	IRL	178	2949.9	7677.687	26.69315	35.23424	1824.317	0.243514	13.2344	-67.6239	728.4967	598.5486	816.5441	1485.136	7.31	8.944297	9.633297	6.689784	7.757353	0.53259	546.2	532.8	0.453957	973.608	120.7518	238.7883	734.8197	734.8198				0		1	1	PEG	USA																				
1971	Ireland	IRL	178	2978.2	7953.569	27.65231	36.08914	2085.333	0.239663	14.4205	-73.6989	804.8904	670.217	865.7335	1612.522	4.81	9.386634	11.02765	6.371223	9.117647	0.527318	643.6	620.6	0.425714	1005.833	129.6852	282.4555	723.3779	723.3779				0		1	1	PEG	USA																				
1972	Ireland	IRL	178	3024.4	8373.418	29.11201	37.79482	2534.441	0.254958	15.6619	-51.7807	895.4603	774.963	1019.204	1843.078	8	9.217292	11.51594	7.114532	10.44118	0.490506	746.2	736.2	0.462772	1257.146	191.1484	444.5733	812.5722	812.5721				0		1	1	PEG	USA																				
1973	Ireland	IRL	178	3073	8706.237	30.26913	39.97967	3060.357	0.273278	17.45086	-98.9818	1213.636	1029.346	1125.454	2316.542	12.75	10.88955	13.72116	6.583597	13.23529	0.46035	888.2	891	0.467732	1557.197	250.8637	574.4351	982.7619	982.762				0		1	1	PEG	USA																				
1974	Ireland	IRL	178	3123.9	8787.459	30.55151	39.82537	3400.454	0.292463	20.41166	-301.886	1712.164	1275.854	1227.768	2784.516	12	14.85469	17.48176	6.158849	15.29412	0.503403	1002.5	1086.6	0.462694	1789.573	284.2046	608.8342	1180.739	1180.739				0		1	1	PEG	USA																				
1975	Ireland	IRL	178	3177.2	8758.564	30.45105	38.65921	4275.897	0.231207	24.67271	-68.6776	1857.863	1623.957	1471.747	3361.593	10	14.19172	18.62223	8.388777	20	0.547856	1254	1502	0.537008	2007.453	345.9152	712.3447	1295.108	1295.108				0		1	1	PEG	USA																				
1976	Ireland	IRL	178	3227.8	8903.607	30.95533	40.21816	5267.053	0.247602	29.11033	-256.751	2535.169	2159.5	1721.629	3842.605	14.75	14.84792	21.7175	10.40633	23.67647	0.613215	1670.5	1842.2	0.638296	2500.379	467.0256	943.6935	1556.685	1556.685				0		1	1	PEG	USA																				
1977	Ireland	IRL	178	3271.9	9335.322	32.45628	41.40636	6411.324	0.275983	33.07887	-317.218	3355.023	2825.78	2109.242	4470.185	6.75	13.09353	26.98103	10.30014	27.35294	0.586344	1966.4	2161.1	0.570113	2943.396	613.9772	1234.844	1708.552	1708.552				0		1	1	PEG	USA																				
1978	Ireland	IRL	178	3314	9878.613	34.34515	43.96476	7576.946	0.289714	35.60447	-475.87	4069.343	3384.95	2689.677	5752.929	11.85	13.04019	34.10712	9.556835	31.17647	0.60652	2248.2	2590.3	0.534105	3778.865	828.7855	1618.633	2160.232	2160.232				0		1	1	PEG	USA																				
1979	Ireland	IRL	178	3368.2	10128.41	35.21363	46.57221	8975.909	0.322831	40.31855	-1073.12	5266.44	3949.633	2910.045	6842.582	16.5	15.30684	44.50757	8.28259	36.17647	0.653619	2680.8	3180.5	0.488595	4905.434	1112.879	1797.506	3107.927	3107.927				0		1	0	PEG	DEU																				
1980	Ireland	IRL	178	3401	10321.46	35.88481	47.37728	10652.1	0.273374	47.66525	-1109.19	5939.02	4652.141	3252.533	8150.44	14	15.59895	51.05963	8.494964	43.82353	0.665847	3423	4032	0.486645	5752.542	1332.363	2109.682	3642.86	3642.86				0		1	0	PEG	DEU																				
1981	Ireland	IRL	178	3443.4	10450.48	36.33336	47.07505	12925.18	0.283167	57.39307	-1701.43	7177.071	5519.249	3481.885	9569.459	16.5	17.54469	56.99538	11.4682	51.02941	0.71833	4242.146	5249.586	0.621298	7068.22	1705.177	2500.878	4567.343	4567.343				0		1	0	PEG	DEU																				
1982	Ireland	IRL	178	3480	10495.11	36.48854	44.57469	15333.05	0.269922	67.22078	-1460.41	7481.07	6451.724	3752.178	10808.7	14	17.33132	62.83883	13.27338	58.82353	0.767031	5313.28	6632.895	0.704562	7949.082	1976.905	2840.227	5108.855	5108.855				0		1	0	PEG	DEU																				
1983	Ireland	IRL	178	3504	10347.2	35.97428	43.47839	16900.18	0.234687	74.26961	-1093.49	8270.21	7772.469	4074.636	11409.02	12.25	14.12737	63.02599	14.76	65.73529	0.861452	6112.415	7404.126	0.804678	9001.113	2306.853	3206.788	5794.325	5794.325				0		1	0	PEG	DEU																				
1984	Ireland	IRL	178	3529	10603.12	36.86404	43.54219	18716.28	0.222434	80.64424	-1083.18	9949.296	9794.146	4446.398	12560.74	13.23083	14.84707	59.43642	16.45	72.94118	0.914974	6801.448	8061.369	0.922553	10078.19	2644.53	3614.939	6463.247	6463.247				0		1	0	PEG	DEU																				
1985	Ireland	IRL	178	3540	10776.02	37.46519	44.59382	20331.11	0.196531	85.03371	-878.309	10536.03	10764.42	4513.751	13229.24	11.925	12.98515	59.01934	17.92	78.52941	0.929216	7296.197	8928.054	0.945615	10941.73	2989.316	4121.586	6820.146	6820.146				0		1	0	PEG	DEU																				
1986	Ireland	IRL	178	3540.6	10819.87	37.61762	45.83406	21653.99	0.186662	88.27275	-700.847	10028.84	10377.73	4744.644	13098.8	12.52083	11.40265	60.90761	18.03	84.26471	1.051318	7707.912	9451.322	0.743128	11797.98	3264.547	4577.904	7220.074	7220.074				0		1	0	PEG	DEU																				
1987	Ireland	IRL	178	3546.5	11195.14	38.92235	46.70145	23139.22	0.169226	91.0427	-82.4378	10795.14	11855.2	5247.15	14525.49	10.83333	11.43991	62.03621	18.07	88.23529	1.07702	8320.13	9952.08	0.672917	12630.66	3551.423	5268.824	7361.836	7361.835				0		1	0	PEG	DEU																				
1988	Ireland	IRL	178	3530.7	11582.38	40.26865	48.59879	24715.89	0.162278	92.99219	-68.7497	12161.56	13663.45	5738.43	15446.72	8.045834	9.511101	63.5666	17.44	92.05882	1.066571	9066.216	10209.73	0.656468	13885.76	4094.363	6007.257	7878.507	7878.507				0		1	0	PEG	DEU																				
1989	Ireland	IRL	178	3509.5	12306.53	42.78632	50.5293	27413.15	0.188359	96.7895	-493.397	14696.73	16193.89	6463.466	16223.42	10.035	9.317204	84.16256	16.1	95.58824	0.979591	9231.638	9760.336	0.705543	15794.96	4955.505	7509.588	8285.374	8285.374				0		1	0	PEG	DEU																				
1990	Ireland	IRL	178	3505.8	13269.42	46.13403	52.21428	29719.13	0.217513	100	-523.79	14972.38	16293.91	6985.341	18729.94	11.30667	10.4391	100	14.09	100	0.906149	9921.341	10787.84	0.604588	17388.68	5484.74	8208.231	9180.449	9180.449				0		1	0	PEG	DEU																				
1991	Ireland	IRL	178	3525.7	13411.11	46.62666	52.47571	30920.6	0.19766	103.1962	-129.089	15700.88	17178.35	7031.564	19622.5	10.4275	9.524648	100.0958	15.78	106.9248	0.917041	10630.83	11649.51	0.621297	18318.59	5966.988	8877.08	9441.514	9441.515				0		1	0	PEG	DEU																				
1992	Ireland	IRL	178	3554.5	13778.61	47.90435	53.55061	32930.18	0.167584	106.4157	112.95	16774.33	19179.55	7087.031	21916.73	14.31833	9.466225	103.7216	15.03	114.6782	0.885879	11397.78	12478.39	0.587721	19479.9	6681.6	9752.124	9727.773	9727.773				0		1	0	PEG	DEU																				
1993	Ireland	IRL	178	3574.1	14020.15	48.74409	54.66354	35463.99	0.155943	107.9139	1251.626	18860.58	22474.71	8658.601	25488.01	9.119166	7.700833	96.21134	15.59	122.9623	0.913347	12271.45	13312.63	0.677249	20832.01	7462.1	11114.2	9717.815	9717.815				0		1	0	PEG	DEU																				
1994	Ireland	IRL	178	3585.9	14797.61	51.44712	56.78054	38114.65	0.166665	110.4448	1062.32	22300.66	25923.46	9805.142	28092.8	5.93	7.920833	100.9237	14.57	127.0871	0.86109	13413.76	13912.66	0.668628	22876.45	8352.6	12450.62	10425.83	10425.83				0		1	0	PEG	DEU																				
1995	Ireland	IRL	178	3601.3	16147.82	56.1414	58.98035	43177.41	0.188512	113.2237	1142.084	26989.82	31706.54	11159.47	31585.91	6.2475	8.255	119.7471	11.98	132.9121	0.785441	13918.1	14683.44	0.623733	26113.49	9474.7	14512.27	11601.22	11601.22				0		1	0	PEG	DEU																				
1996	Ireland	IRL	178	3626.1	17495.46	60.82677	62.78591	47426.63	0.205068	115.1393	1392.921	30298.37	35483.7	12984.16	36599.01	5.418334	7.289166	135.9873	11.72	139.481	0.706654	22291.2	21448.22	0.625028	30380.03	11056	16708.76	13671.27	13671.26				0		1	0	PEG	DEU																				
1997	Ireland	IRL	178	3664.3	19173.75	66.66171	66.26761	54722.61	0.222371	116.8105	1505.779	35606.56	42154.36	16415.64	44670.04	6.091667	6.293334	161.0318	10.2	151.2262	0.624303	24909.7	23167.25	0.659643	37780.35	13221.2	21276.55	16503.8	16503.8				0		1	0	PEG	DEU																				
1998	Ireland	IRL	178	3703.1	20618.03	71.68306	70.93152	63419.75	0.241292	119.634	395.9923	46525.34	53414.95	20676.93	52406.23	5.425833	4.796667	208.4859	7.7	166.5108	0.523878	27776.52	25149.21	0.702271	45734.01	15869	25014.04	20719.96	20719.96				0		1	0	PEG	DEU																				
1999	Ireland	IRL	178	3741.6	22526.41	78.31798	76.73526	73165.6	0.246772	121.596	-28.3992	53647.28	63183.9	27195.64	61452.5	2.9635	4.710834	246.2024	5.8	175.1922	0.473411	31530.84	26776.39	0.738958	60484.87	19638.7	32714.33	27770.55	27770.54				0		1	1	PEG	DEU																				
2000	Ireland	IRL	178	3789.5	24305.28	84.5026	83.83289	85548.18	0.24534	128.363	524.3435	68840.18	80652.85	30516.94	68957.44	4.391767	5.5125	298.27	4.32	187.8307	0.364016	36388.7	29591.63	0.852699	71784.97	23664.72	37714.93	34070.03	34070.04				0		1	1	PEG	DEU																				
2001	Ireland	IRL	178	3847.2	25199.82	87.61265	86.55011	96267.04	0.242819	134.6163	172.2542	76553.58	91561.4	35877.33	75395.97	4.261783	5.011667	311.9818	3.68	201.9222	0.335566	39377.35	34564.03	0.879341	82843.63	27332.41	43603.25	39240.38	39240.38				0		1	1	PEG	DEU																				
2002	Ireland	IRL	178	3917.2	26241.32	91.23364	88.44493	107234.3	0.240894	140.859	264.5382	78476.81	96877.46	37572.26	81051.83	3.318592	5.01	353.1788	4.22	213.1607	0.308733	43153.49	39567.99	0.832895	90862.54	34747.32	50594.87	40267.67	40267.67				0		1	1	PEG	DEU																				
2003	Ireland	IRL	178	3979.9	26603.86	92.49411	89.58596	114787.3	0.257482	145.7621	564.2353	75315.53	92684.47	41948.81	88366.26	2.333467	4.1325	401.1218	4.48	227.3649	0.298186	47190.58	43086.7	0.696244	97577.6	43309.72	54567.16	43010.45	43010.45				0		1	1	PEG	DEU																				
2004	Ireland	IRL	178	4045.2	27865.11	96.8791	91.48662	123210.8	0.272385	148.9602	-120.806	81360.09	99036.96	47787.02	98471.49	2.106325	4.076667	436.2103	4.49	238.6601	0.280872	52185.24	46605.83	0.63314	127590.1	58048.19	72196.78	55393.31	55393.31				0		1	1	PEG	DEU																				
2005	Ireland	IRL	178	4133.8	28762.76	100	95.96561	134286.9	0.303313	152.5827	-4745.38	92075.68	106668.5	56347.84	115680.6	2.184675	3.329167	477.0179	4.34	251.5679	0.260536	58008.57	51624.69	0.633044	165922.4	74596.49	92252.88	73669.52	73669.52				0		1	1	PEG	DEU																				
2006	Ireland	IRL	178	4232.9	29375.98	102.132	100	145806.1	0.3188	158.5934	-7796.06	103381.2	115100.9	67631.27	140062.7	3.079225	3.765	544.8002	4.41	260.7193	0.236453	65228.3	56641.26	0.627242	209247.1	87658.24	108108.1	101139	101139				0		1	1	PEG	DEU																				
2007	Ireland	IRL	178	4375.8	30066.84	104.5339	103.2371	155388.7	0.292284	166.3076	-10103.1	112616.9	125462.9	72438.56	155463.6	4.277608	4.305833	547.342	4.98	276.4461	0.239423	69179.96	62366.32	0.574663	243912.5	97438.99	120508.3	123404.2	123404.2				0		1	1	PEG	DEU																				
2008	Ireland	IRL	178	4485.1	28248.44	98.21185	101.2222	147672.4	0.246031	173.0496	-9225.42	111664.8	124389.4	62873.6	155628.2	4.634233	4.525833	474.0524	6.77	290.6504	0.425137	65721.47	67564.63	0.535483	243773.1	90552.53	113862.9	129910.3	129910.3				1		1	1	PEG	DEU																				
2009	Ireland	IRL	178	4533.4	26622.47	92.55879	95.45448	133666.3	0.202344	165.2963	-6233.99	106853.5	124904.5	70894.94	149620.6	1.228358	5.225	387.63	12.61	291.0086	0.617539	58930.83	68536.69	0.56465	224875.5	86797.43	110325.9	114549.6	114549.6				0		1	1	PEG	DEU																				
2010	Ireland	IRL	178	4554.8	26967.29	93.75765	95.90088	131965.5	0.172435	163.7338	-1574.33	114137.7	136088.7	77965.69	145472.5	0.81095	5.739167	333.4041	14.53	287.8203	0.861779	56670.18	65898.48	0.594067	175429.9	78424.05	102454.2	72975.68	72975.68				0		1	1	PEG	DEU																				
2011	Ireland	IRL	178	4574.9	26959.12	93.72923	93.86346	135371.8	0.170492	167.9663	-2213.4	114309.4	139637.5	73259.99	140384.9	1.3906	9.601666	268.1637	15.35	287.7075	1.105098	59887.98	69166.34	0.565797	156309.4	63317	86858.07	69451.33	69451.33				0		1	1	PEG	DEU																				
2012	Ireland	IRL	178	4593.7	26826.82	93.52869	92.90765	138391.8	0.202145	170.8094	-4672.95	120024	144134.5	75588.82	139032.6	0.573183	6.171667	259.6909	15.45	288.4963	1.196699	61058.91	69268.78	0.612991	153795.5	66921.68	87479.46	66316.04	66316.04				0		1	1	PEG	DEU																				
2013	Ireland	IRL	178	4614.7	27015.91	94.2666	92.36521	141465.4	0.187698	171.6691	2195.599	120068.9	146679.1	91191.25	149084.3	0.220667	3.79	276.6365	13.73	284.0568	1.200382	61913.22	67775.54	0.592992	147421	65621.41	84789.14	62631.81	62631.82				0		1	1	PEG	DEU	-0.16583																			
2014	Ireland	IRL	178	4645.4	29137.84	101.5028	93.9716	153705.2	0.222372	172.0062	1648.41	141103.1	168814.3	93061.71	141152.7	0.209933	2.3675	326.2023	11.86	285.1035	1.043365	65852.19	67835.89	0.592821	123603.4	61659.96	76293.69	47309.76	47309.76				0		1	1	PEG	DEU	0.0075																			
2015	Ireland	IRL	178	4687.8	36113.72	125.7477	96.05782	207217.5	0.25714	171.4997	9100.896	192863.4	252465.5	106143.2	148633.8	-0.01937	1.1825	349.5024	9.91	287.7982	0.767424	69831.34	68216.33	0.709828	109299.7	60665.27	72426.75	36872.96	36872.96				0		1	1	PEG	DEU	-0.20417																			
2016	Ireland	IRL	178	4739.6	36407.51	128.7842	100.9665	212940.4	0.375726	171.4997	-8956.52	225150.4	258506.1	116714.6	153083.5	-0.26369	0.735833	380.8517	8.37	293.1346	0.74294	72051.23	69423.05	0.711502	102788.9	57861.54	69438.73	33350.19	33350.18				0		1	1	PEG	DEU	-0.2125																			
2017	Ireland	IRL	178	4792.5	39217.03	137.6955	102.1347	234125	0.346659	171.9882	1148.588	231565.9	283251.3	126008.7	159837.7	-0.32905	0.801667	427.0284	6.71	299.6783	0.677851	76087.97	72149.66	0.697156	103300	58909	70809.09	32490.95	32490.95				0		1	1	PEG	DEU	-0.035																			
2018	Ireland	IRL	178	4857	42227.92	147.2826	104.7508	257084.5	0.285518	172.8188	12606.54	242489.4	315814	135967.4	167954.3	-0.32209	0.950833	453.7177	5.74	307.6271	0.631362	81554.55	75108.52	0.666888	104182.1	59954.1	71982.56	32199.55	32199.55				0		1	1	PEG	DEU	-0.00667																			
2019	Ireland	IRL	178	4921.5	43729.41		106.8146	257084.5	0.546975	174.37	-55737.5	349319.3	359205.6	160582.7	194755.1	-0.35633	0.333333	455.4123	4.95	320.8283	0.572149	86930.36	78592.55	0.703512	102861.4	60243.13	72485.03	30376.34	30376.34				0		1	1	PEG	DEU	-0.03083																			
2020	Ireland	IRL	178	4977.4	45887.57		94.63063	257084.5	0.40882	174.1624	-7790.58	319612.4	385021.9	200746.1	235713.2	-0.42515	-0.06083	465.5796	5.62	321.1765	0.584337	85854.52	92298.92	0.689517	97086.16	58098.6	70327.1	26759.06	26759.06				0	0	1	1	PEG	DEU	-0.06833																			
1870	Italy	ITA	136	27888	1541.748	6.73411	10.6	9.759188	0.06056	0.021625	-0.095	1.184399	0.869976	1.9677	2.42132	6	9.066591				0.902729	0.912504	0.995267	4.699108	0.4424	0.1569				13.69146	91.25079	32.69934	0	0	0	0	FLOAT	GBR		0.158635		0.079741	0.06						0.078891	0.073913				0.090666	0.079744			0.069871
1871	Italy	ITA	136	28063	1507.546	6.667304	10.49	9.839705	0.070897	0.022397	0.144	1.216236	1.191392	2.2459	2.83747	6	8.632758			0.002102	0.928526	1.190537	1.203951	4.880814	0.572	0.1553				13.39121	92.51859	34.78732	0	0	0	0	FLOAT	GBR	0	0.791304		0.221107	0.06						0.713439	0.045444				0.086328	0.077866			0.140554
1872	Italy	ITA	136	28233	1473.969	6.570514	10.51	10.51574	0.083897	0.025229	0.044	1.480265	1.269342	2.4922	3.33129		7.466775			0.002231	0.889149	1.252749	1.252749	5.037605	0.8895	0.161				11.73901	104.4156	43.82123	0	0	0	0	FLOAT	GBR	0	0.299077		0.282661							0.236448	0.050653				0.074668	0.06263			
1873	Italy	ITA	136	28387	1466.212	6.546166	10.65	11.72213	0.093314	0.026773	-0.037	1.578092	1.226884	2.5816	3.36177		8.088533			0.002231	0.813001	1.265272	1.23979	5.200754	0.8603	0.1736				10.66531	109.6194	50.20252	1	1	0	0	FLOAT	GBR	0	-0.18256		0.016473							-0.22948	0.060896				0.080885	0.046922			
1874	Italy	ITA	136	28505	1542.332	6.869636	10.89	11.93928	0.105155	0.027417	-0.182	1.578336	1.059454	2.6033	3.45864		7.721492			0.002361	0.751727	1.330336	1.339753	5.241645	0.914	0.1813				11.73495	107.7148	46.22913	0	0	0	0	FLOAT	GBR	0	-0.12579		0.0635							-0.17797	0.063476				0.077215	0.052179			
1875	Italy	ITA	136	28630	1550.12	6.864102	11.05	10.26443	0.101106	0.023427	-0.02	1.457647	1.105047	2.6237	3.59194		7.016125			0.002361	0.879989	1.337595	1.276383	4.877887	0.9865	0.1861				12.38686	103.1747	43.21473	0	0	0	0	FLOAT	GBR	0	0.132253		0.129028							0.07511	0.053151				0.070161	0.057143			
1876	Italy	ITA	136	28837	1512.227	6.702116	11.1	10.10257	0.095573	0.024843	0.058	1.562688	1.291729	2.6689	3.68261		6.982392			0.00249	1.016371	1.278812	1.28379	5.050163	1.0083	0.1926				12.59974	100.5921	42.71117	0	0	0	0	FLOAT	GBR	0	0.038082		0.064701							-0.01781	0.056904				0.069824	0.05589			
1877	Italy	ITA	136	29067	1521.925	6.726766	11.1	11.3801	0.089778	0.025744	-0.072	1.346087	1.008409	2.6994	3.83968		7.180208			0.00262	0.913636	1.358018	1.359019	5.439564	1.1654	0.2614				12.82345	103.1784	41.28271	0	0	0	0	FLOAT	GBR	0	0.102929		0.052485							0.046025	0.0544				0.071802	0.056904			
1878	Italy	ITA	136	29252	1559.976	6.970248	10.94	11.32492	0.089172	0.024971	0.101	1.270486	1.155213	2.7092	3.91067		6.822142			0.00262	0.924516	1.414422	1.403906	5.645836	1.1974	0.2857				13.05551	100.7472	40.8108	0	0	0	0	FLOAT	GBR	0	0.0852		0.110795							0.030667	0.052911				0.068221	0.054533			
1879	Italy	ITA	136	29425	1564.482	6.978096	10.79	10.87234	0.083293	0.024585	-0.031	1.503766	1.258497	2.7529	4.02746		6.47005			0.00262	0.963314	1.39991	1.318045	5.77521	1.2957	0.3408				13.29636	102.8482	40.71117	0	0	0	0	FLOAT	GBR	0	0.235317		0.144994							0.181113	0.045893				0.0647	0.054204			
1880	Italy	ITA	136	29534	1588.914	7.105371	10.69	11.55495	0.09118	0.025486	0.088	1.431299	1.305479	2.8127	4.14838		6.044558			0.002749	0.897583	1.373345	1.327426	5.721821	1.3248	0.343				13.32925	100.5354	41.12283	0	0	0	0	FLOAT	GBR	0	0.0092		0.113208							-0.03834	0.049431				0.060446	0.047536			
1881	Italy	ITA	136	29672	1636.905	7.299856	10.79	11.3808	0.092108	0.023839	0.088	1.544144	1.344917	2.7201	4.13536		5.500975			0.002749	1.002455	1.558825	1.56329	5.37	1.4222	0.3563				13.34225	101.8377	42.00462	0	0	0	0	FLOAT	GBR	0	0.127107		0.039095							0.078588	0.044984				0.05501	0.048519			
1882	Italy	ITA	136	29898	1656.959	7.395538	10.44	11.7387	0.094514	0.023272	0.068	1.549191	1.313393	2.581	4.02986		5.659192			0.002846	1.047826	1.572899	1.63351	5.4	1.5132	0.3633				12.96062	105.6848	44.73122	0	0	0	0	FLOAT	GBR	0	-0.04572		0.037791							-0.09715	0.056959				0.056592	0.051426			
1883	Italy	ITA	136	30113	1672.113	7.491422	10.51	11.26666	0.096582	0.022526	0.072	1.541856	1.302597	2.535	4.13112		5.440892			0.002846	1.076055	1.587031	1.646488	5.3	1.5938	0.3779				13.33146	100.9283	42.40379	0	0	0	0	FLOAT	GBR	0	0.074386		0.046364							0.025731	0.047434				0.054409	0.048655			
